timestamp,elapsed_time,FLOW1,CUMULATIVE_FLOW,PRESSURE1,PRESSURE2,PRESSURE3
2024-11-06 12:30:23,31.086965,0.6,0.04,0.0,16.79,0.0
2024-11-06 12:30:24,32.090126,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:25,33.093553,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:26,34.093261,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:27,35.097211,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:28,36.099585,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:29,37.103813,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:30,38.106643,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:31,39.110122,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:32,40.109575,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:33,41.113253,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:34,42.116811,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:35,43.1198,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:36,44.119799,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:37,45.123155,0.0,0.04,0.0,17.03,0.0
2024-11-06 12:30:39,46.126424,0.0,0.04,0.0,16.79,0.0
2024-11-06 12:30:40,47.130269,1.3,0.05,27.3,33.41,0.0
2024-11-06 12:30:41,48.133208,0.6,0.06,27.05,33.41,0.0
2024-11-06 12:30:42,49.133737,0.0,0.06,25.59,32.92,0.0
2024-11-06 12:30:43,50.136843,0.0,0.06,13.12,25.34,0.0
2024-11-06 12:30:44,51.140088,0.0,0.06,10.92,23.88,0.0
2024-11-06 12:30:45,52.143017,0.0,0.06,9.7,23.14,0.0
2024-11-06 12:30:46,53.146475,0.0,0.06,7.75,21.68,0.0
2024-11-06 12:30:47,54.146858,0.0,0.06,7.01,21.43,0.0
2024-11-06 12:30:48,55.149512,0.0,0.06,6.28,20.94,0.0
2024-11-06 12:30:49,56.153453,0.0,0.06,5.06,20.21,0.0
2024-11-06 12:30:50,57.156491,0.0,0.06,4.57,19.97,0.0
2024-11-06 12:30:51,58.159448,0.0,0.06,4.33,19.72,0.0
2024-11-06 12:30:52,59.159929,0.0,0.06,3.84,19.48,0.0
2024-11-06 12:30:53,60.162903,0.0,0.06,2.86,18.74,0.0
2024-11-06 12:30:54,61.166067,0.0,0.06,2.37,18.74,0.0
2024-11-06 12:30:55,62.169437,0.0,0.06,1.88,18.26,0.0
2024-11-06 12:30:56,63.173082,0.0,0.06,1.39,18.01,0.0
2024-11-06 12:30:57,64.176883,0.0,0.06,1.15,17.77,0.0
2024-11-06 12:30:58,65.180119,0.0,0.06,0.9,17.77,0.0
2024-11-06 12:30:59,66.183122,0.0,0.06,0.17,17.28,0.0
2024-11-06 12:31:00,67.186875,0.5,0.06,0.0,16.79,0.0
2024-11-06 12:31:01,68.190132,3.3,0.11,0.0,16.3,0.0
2024-11-06 12:31:02,69.190758,1.8,0.13,0.0,16.79,0.0
2024-11-06 12:31:03,70.194293,0.5,0.13,0.0,16.79,0.0
2024-11-06 12:31:04,71.197275,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:05,72.200492,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:06,73.203569,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:07,74.207058,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:08,75.210311,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:09,76.213835,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:10,77.214361,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:11,78.217026,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:12,79.220976,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:13,80.224145,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:14,81.224301,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:15,82.227734,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:16,83.230352,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:17,84.234288,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:18,85.237441,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:19,86.240551,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:20,87.2404,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:21,88.244302,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:22,89.246758,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:23,90.250342,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:24,91.250896,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:25,92.253704,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:26,93.257117,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:27,94.260517,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:28,95.263643,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:29,96.266776,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:30,97.267403,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:31,98.270361,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:32,99.273322,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:33,100.276779,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:34,101.277777,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:35,102.280855,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:36,103.28416,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:37,104.287682,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:38,105.290975,0.0,0.13,0.0,16.54,0.0
2024-11-06 12:31:39,106.294313,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:40,107.297242,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:41,108.300973,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:42,109.304414,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:43,110.307661,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:44,111.311333,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:45,112.314652,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:46,113.314337,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:47,114.318076,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:48,115.321889,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:49,116.324326,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:50,117.328083,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:51,118.331353,0.0,0.13,0.0,16.54,0.0
2024-11-06 12:31:52,119.334728,0.0,0.13,0.0,16.54,0.0
2024-11-06 12:31:53,120.334401,0.0,0.13,0.0,16.54,0.0
2024-11-06 12:31:54,121.338503,0.0,0.13,0.0,16.79,0.0
2024-11-06 12:31:55,122.341244,1.5,0.15,27.05,32.92,0.0
2024-11-06 12:31:56,123.344406,0.0,0.15,26.81,33.41,0.0
2024-11-06 12:31:57,124.344527,0.0,0.15,18.01,28.03,0.0
2024-11-06 12:31:58,125.348049,0.0,0.15,12.63,24.61,0.0
2024-11-06 12:31:59,126.350861,0.0,0.15,9.7,22.9,0.0
2024-11-06 12:32:00,127.354662,0.0,0.15,8.97,22.41,0.0
2024-11-06 12:32:01,128.357518,0.0,0.15,8.72,22.17,0.0
2024-11-06 12:32:02,129.357941,0.0,0.15,7.5,21.43,0.0
2024-11-06 12:32:03,130.361002,0.0,0.15,6.52,20.94,0.0
2024-11-06 12:32:04,131.364863,0.0,0.15,5.79,20.45,0.0
2024-11-06 12:32:05,132.367398,0.0,0.15,5.3,20.21,0.0
2024-11-06 12:32:06,133.371167,0.0,0.15,4.81,19.97,0.0
2024-11-06 12:32:07,134.371541,0.0,0.15,4.08,19.48,0.0
2024-11-06 12:32:08,135.374842,0.0,0.15,4.08,19.48,0.0
2024-11-06 12:32:09,136.377933,0.0,0.15,3.59,19.23,0.0
2024-11-06 12:32:10,137.380959,0.0,0.15,2.61,18.74,0.0
2024-11-06 12:32:11,138.38455,0.0,0.15,2.86,18.74,0.0
2024-11-06 12:32:12,139.384232,0.0,0.15,2.37,18.26,0.0
2024-11-06 12:32:13,140.387482,0.0,0.15,2.13,18.26,0.0
2024-11-06 12:32:14,141.391317,0.0,0.15,1.64,18.01,0.0
2024-11-06 12:32:15,142.394436,0.0,0.15,1.64,18.01,0.0
2024-11-06 12:32:16,143.398278,0.0,0.15,1.39,17.77,0.0
2024-11-06 12:32:17,144.402201,0.0,0.15,0.9,17.52,0.0
2024-11-06 12:32:18,145.402515,0.0,0.15,0.42,17.28,0.0
2024-11-06 12:32:19,146.406431,0.0,0.15,0.42,17.28,0.0
2024-11-06 12:32:20,147.410561,0.0,0.15,0.0,17.03,0.0
2024-11-06 12:32:21,148.414663,0.0,0.15,0.17,17.03,0.0
2024-11-06 12:32:22,149.418336,0.0,0.15,0.0,17.03,0.0
2024-11-06 12:32:23,150.422132,0.6,0.15,0.0,16.79,0.0
2024-11-06 12:32:24,151.42661,2.2,0.18,0.0,16.54,0.0
2024-11-06 12:32:25,152.430165,0.0,0.18,0.0,17.03,0.0
2024-11-06 12:32:26,153.433722,0.0,0.18,0.0,16.79,0.0
2024-11-06 12:32:27,154.437448,0.0,0.18,0.0,16.79,0.0
2024-11-06 12:32:28,155.441317,0.0,0.18,0.0,16.79,0.0
2024-11-06 12:32:29,156.444528,0.0,0.18,0.0,16.79,0.0
2024-11-06 12:32:30,157.444941,0.0,0.18,0.0,16.79,0.0
2024-11-06 12:32:31,158.448542,1.6,0.2,26.56,32.43,0.0
2024-11-06 12:32:32,159.451846,0.0,0.2,25.59,32.43,0.0
2024-11-06 12:32:33,160.45601,0.0,0.2,15.57,26.32,0.0
2024-11-06 12:32:34,161.459326,0.0,0.2,12.63,25.1,0.0
2024-11-06 12:32:35,162.459857,0.0,0.2,10.43,23.63,0.0
2024-11-06 12:32:36,163.462759,0.0,0.2,9.21,22.9,0.0
2024-11-06 12:32:37,164.466795,0.0,0.2,8.24,21.92,0.0
2024-11-06 12:32:38,165.470085,0.0,0.2,7.5,21.68,0.0
2024-11-06 12:32:39,166.473443,0.0,0.2,7.01,21.19,0.0
2024-11-06 12:32:40,167.473692,0.0,0.2,5.79,20.7,0.0
2024-11-06 12:32:41,168.477584,0.0,0.2,5.06,19.97,0.0
2024-11-06 12:32:42,169.480408,0.0,0.2,5.06,19.97,0.0
2024-11-06 12:32:43,170.483988,0.0,0.2,4.57,19.72,0.0
2024-11-06 12:32:44,171.483817,0.0,0.2,3.59,19.23,0.0
2024-11-06 12:32:45,172.487304,0.0,0.2,2.86,18.99,0.0
2024-11-06 12:32:46,173.490607,0.0,0.2,2.13,18.26,0.0
2024-11-06 12:32:47,174.494391,0.0,0.2,2.37,18.26,0.0
2024-11-06 12:32:48,175.497465,0.0,0.2,1.88,18.01,0.0
2024-11-06 12:32:49,176.501115,0.0,0.2,1.64,18.01,0.0
2024-11-06 12:32:50,177.501454,0.0,0.2,1.39,17.77,0.0
2024-11-06 12:32:51,178.504586,0.0,0.2,1.39,17.52,0.0
2024-11-06 12:32:52,179.50806,0.0,0.2,0.66,17.28,0.0
2024-11-06 12:32:53,180.511198,0.0,0.2,0.42,17.28,0.0
2024-11-06 12:32:54,181.511742,0.0,0.2,0.0,16.79,0.0
2024-11-06 12:32:55,182.514642,0.0,0.2,0.0,16.54,0.0
2024-11-06 12:32:56,183.518026,1.6,0.22,0.0,17.03,0.0
2024-11-06 12:32:57,184.521345,2.2,0.26,25.83,32.18,0.0
2024-11-06 12:32:58,185.524741,0.0,0.26,26.32,33.16,0.0
2024-11-06 12:32:59,186.528106,0.0,0.26,26.81,33.65,0.0
2024-11-06 12:33:00,187.531646,0.0,0.26,15.57,26.81,0.0
2024-11-06 12:33:01,188.534996,0.0,0.26,14.1,25.83,0.0
2024-11-06 12:33:02,189.538566,0.0,0.26,10.68,23.63,0.0
2024-11-06 12:33:03,190.539257,0.0,0.26,9.46,22.9,0.0
2024-11-06 12:33:04,191.541868,0.0,0.26,7.26,21.68,0.0
2024-11-06 12:33:05,192.545989,0.0,0.26,7.26,21.68,0.0
2024-11-06 12:33:06,193.54931,0.0,0.26,5.79,20.45,0.0
2024-11-06 12:33:07,194.552839,0.0,0.26,4.81,19.97,0.0
2024-11-06 12:33:08,195.556209,0.0,0.26,4.08,19.48,0.0
2024-11-06 12:33:09,196.559559,0.0,0.26,3.59,19.23,0.0
2024-11-06 12:33:10,197.56284,0.0,0.26,3.1,18.5,0.0
2024-11-06 12:33:11,198.565921,0.0,0.26,2.61,18.5,0.0
2024-11-06 12:33:12,199.569799,0.0,0.26,2.13,18.26,0.0
2024-11-06 12:33:13,200.569196,0.0,0.26,1.64,17.77,0.0
2024-11-06 12:33:14,201.57325,0.0,0.26,1.15,17.52,0.0
2024-11-06 12:33:15,202.576398,0.0,0.26,0.9,17.52,0.0
2024-11-06 12:33:16,203.579849,0.0,0.26,0.66,17.28,0.0
2024-11-06 12:33:17,204.579983,0.0,0.26,0.17,17.28,0.0
2024-11-06 12:33:18,205.582824,0.0,0.26,0.17,16.79,0.0
2024-11-06 12:33:19,206.586516,0.0,0.26,0.0,16.54,0.0
2024-11-06 12:33:20,207.5899,0.7,0.26,0.0,16.3,0.0
2024-11-06 12:33:21,208.593008,3.6,0.31,0.0,16.54,0.0
2024-11-06 12:33:22,209.596442,1.3,0.33,0.0,16.54,0.0
2024-11-06 12:33:23,210.596522,0.0,0.33,0.0,16.54,0.0
2024-11-06 12:33:24,211.599226,0.0,0.33,0.0,16.54,0.0
2024-11-06 12:33:25,212.602835,0.0,0.33,0.0,16.79,0.0
2024-11-06 12:33:26,213.606283,0.0,0.33,0.0,16.54,0.0
2024-11-06 12:33:27,214.60595,0.0,0.33,0.0,16.3,0.0
2024-11-06 12:33:28,215.609662,0.0,0.33,0.0,16.54,0.0
2024-11-06 12:33:29,216.612905,0.0,0.33,0.0,16.3,0.0
2024-11-06 12:33:30,217.615906,0.0,0.33,0.0,16.3,0.0
2024-11-06 12:33:31,218.619582,0.0,0.33,7.5,20.94,0.0
2024-11-06 12:33:32,219.61967,1.6,0.35,26.81,32.43,0.0
2024-11-06 12:33:33,220.623041,0.0,0.35,26.81,32.92,0.0
2024-11-06 12:33:34,221.626542,0.0,0.35,26.56,33.16,0.0
2024-11-06 12:33:35,222.629656,0.0,0.35,16.54,27.3,0.0
2024-11-06 12:33:36,223.632775,0.0,0.35,14.1,25.59,0.0
2024-11-06 12:33:37,224.633169,0.0,0.35,12.15,24.36,0.0
2024-11-06 12:33:38,225.636051,0.0,0.35,9.46,22.65,0.0
2024-11-06 12:33:39,226.639958,0.0,0.35,8.97,22.17,0.0
2024-11-06 12:33:40,227.643316,0.0,0.35,7.75,21.43,0.0
2024-11-06 12:33:41,228.646764,0.0,0.35,7.01,20.94,0.0
2024-11-06 12:33:42,229.650096,0.0,0.35,6.52,20.7,0.0
2024-11-06 12:33:43,230.653493,0.0,0.35,6.04,20.45,0.0
2024-11-06 12:33:44,231.656584,0.0,0.35,5.3,19.97,0.0
2024-11-06 12:33:45,232.660293,0.0,0.35,5.06,19.72,0.0
2024-11-06 12:33:46,233.663348,0.0,0.35,3.84,18.99,0.0
2024-11-06 12:33:47,234.664125,0.0,0.35,3.84,19.23,0.0
2024-11-06 12:33:48,235.667228,0.0,0.35,3.59,18.99,0.0
2024-11-06 12:33:49,236.670391,0.0,0.35,3.35,18.74,0.0
2024-11-06 12:33:50,237.67422,0.0,0.35,2.37,18.26,0.0
2024-11-06 12:33:51,238.677596,0.0,0.35,2.37,18.26,0.0
2024-11-06 12:33:52,239.680117,0.0,0.35,1.88,18.01,0.0
2024-11-06 12:33:53,240.683544,0.0,0.35,1.88,18.01,0.0
2024-11-06 12:33:54,241.684148,0.0,0.35,1.64,17.77,0.0
2024-11-06 12:33:55,242.687188,0.0,0.35,1.39,17.52,0.0
2024-11-06 12:33:56,243.690789,0.0,0.35,1.15,17.28,0.0
2024-11-06 12:33:57,244.693539,0.0,0.35,0.66,17.28,0.0
2024-11-06 12:33:58,245.697246,0.0,0.35,0.42,17.03,0.0
2024-11-06 12:33:59,246.700209,0.0,0.35,0.17,16.79,0.0
2024-11-06 12:34:00,247.699932,0.0,0.35,0.17,16.79,0.0
2024-11-06 12:34:01,248.703994,0.5,0.35,0.0,16.3,0.0
2024-11-06 12:34:02,249.707,3.0,0.39,0.0,16.3,0.0
2024-11-06 12:34:03,250.710056,1.9,0.42,0.0,16.3,0.0
2024-11-06 12:34:04,251.709924,0.5,0.42,0.0,16.06,0.0
2024-11-06 12:34:05,252.71379,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:06,253.716696,0.0,0.42,0.0,16.54,0.0
2024-11-06 12:34:07,254.7207,0.0,0.42,0.0,16.54,0.0
2024-11-06 12:34:08,255.723733,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:09,256.723975,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:10,257.726496,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:11,258.73016,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:12,259.7336,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:13,260.73665,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:14,261.737166,0.0,0.42,0.0,16.54,0.0
2024-11-06 12:34:15,262.740098,0.0,0.42,0.0,16.54,0.0
2024-11-06 12:34:16,263.74349,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:17,264.746703,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:18,265.747201,0.0,0.42,0.0,16.06,0.0
2024-11-06 12:34:19,266.750303,0.0,0.42,0.0,16.3,0.0
2024-11-06 12:34:20,267.753441,1.6,0.44,25.83,31.94,0.0
2024-11-06 12:34:21,268.757431,0.0,0.44,10.68,23.14,0.0
2024-11-06 12:34:22,269.76081,0.0,0.44,8.24,21.68,0.0
2024-11-06 12:34:23,270.763547,0.0,0.44,7.5,21.19,0.0
2024-11-06 12:34:24,271.767608,0.0,0.44,6.28,20.21,0.0
2024-11-06 12:34:25,272.770992,0.0,0.44,5.3,19.72,0.0
2024-11-06 12:34:26,273.774503,0.0,0.44,5.06,19.97,0.0
2024-11-06 12:34:27,274.777728,0.0,0.44,4.08,18.99,0.0
2024-11-06 12:34:28,275.780586,0.0,0.44,4.08,18.74,0.0
2024-11-06 12:34:29,276.784152,0.0,0.44,3.35,18.5,0.0
2024-11-06 12:34:30,277.787422,0.0,0.44,2.86,18.26,0.0
2024-11-06 12:34:31,278.788039,0.0,0.44,2.13,17.77,0.0
2024-11-06 12:34:32,279.791315,0.0,0.44,2.13,18.01,0.0
2024-11-06 12:34:33,280.794493,0.0,0.44,1.64,17.77,0.0
2024-11-06 12:34:34,281.797997,0.0,0.44,1.64,17.52,0.0
2024-11-06 12:34:35,282.801314,0.0,0.44,0.9,17.03,0.0
2024-11-06 12:34:36,283.804548,0.0,0.44,1.15,17.28,0.0
2024-11-06 12:34:37,284.804479,0.0,0.44,0.66,16.79,0.0
2024-11-06 12:34:38,285.807548,0.0,0.44,0.42,17.03,0.0
2024-11-06 12:34:39,286.811069,0.0,0.44,0.42,16.79,0.0
2024-11-06 12:34:40,287.814729,0.0,0.44,0.17,16.79,0.0
2024-11-06 12:34:41,288.814908,0.0,0.44,0.17,16.79,0.0
2024-11-06 12:34:42,289.817784,1.9,0.47,0.0,16.3,0.0
2024-11-06 12:34:43,290.82137,2.6,0.5,0.0,16.3,0.0
2024-11-06 12:34:44,291.824336,0.0,0.5,0.0,16.79,0.0
2024-11-06 12:34:45,292.829566,0.5,0.51,0.0,16.3,0.0
2024-11-06 12:34:46,293.832246,1.3,0.52,28.27,33.9,0.0
2024-11-06 12:34:47,294.830876,0.7,0.53,13.86,25.34,0.0
2024-11-06 12:34:48,295.83425,0.0,0.53,8.97,22.65,0.0
2024-11-06 12:34:49,296.837817,0.0,0.53,7.5,21.43,0.0
2024-11-06 12:34:50,297.841079,0.0,0.53,6.28,20.7,0.0
2024-11-06 12:34:51,298.841365,0.0,0.53,5.55,19.97,0.0
2024-11-06 12:34:52,299.844712,0.0,0.53,4.81,19.72,0.0
2024-11-06 12:34:53,300.84779,0.0,0.53,4.33,19.48,0.0
2024-11-06 12:34:54,301.850644,0.0,0.53,3.59,18.99,0.0
2024-11-06 12:34:55,302.85408,0.0,0.53,3.35,18.74,0.0
2024-11-06 12:34:56,303.854707,0.0,0.53,2.86,18.5,0.0
2024-11-06 12:34:57,304.857835,0.0,0.53,2.61,18.26,0.0
2024-11-06 12:34:58,305.860553,0.0,0.53,2.37,18.01,0.0
2024-11-06 12:34:59,306.864181,0.0,0.53,1.88,17.77,0.0
2024-11-06 12:35:00,307.867266,0.0,0.53,1.88,17.77,0.0
2024-11-06 12:35:01,308.870876,0.0,0.53,1.64,17.77,0.0
2024-11-06 12:35:02,309.870623,0.0,0.53,0.66,17.28,0.0
2024-11-06 12:35:03,310.874295,0.0,0.53,0.9,17.03,0.0
2024-11-06 12:35:04,311.878347,0.0,0.53,0.42,17.03,0.0
2024-11-06 12:35:05,312.881447,0.0,0.53,0.42,17.03,0.0
2024-11-06 12:35:06,313.884337,0.0,0.53,0.42,17.03,0.0
2024-11-06 12:35:07,314.888226,0.0,0.53,0.0,16.54,0.0
2024-11-06 12:35:08,315.891669,0.0,0.53,0.0,16.54,0.0
2024-11-06 12:35:09,316.894798,0.9,0.53,0.0,16.3,0.0
2024-11-06 12:35:10,317.898248,1.7,0.56,0.0,16.54,0.0
2024-11-06 12:35:11,318.902017,0.7,0.56,0.0,16.54,0.0
2024-11-06 12:35:12,319.905177,1.6,0.58,26.08,31.94,0.0
2024-11-06 12:35:13,320.908595,0.5,0.58,5.3,19.97,0.0
2024-11-06 12:35:14,321.908213,0.0,0.58,4.08,18.99,0.0
2024-11-06 12:35:15,322.911785,0.0,0.58,3.35,18.5,0.0
2024-11-06 12:35:16,323.915015,0.0,0.58,2.86,18.26,0.0
2024-11-06 12:35:17,324.918869,0.0,0.58,2.61,18.01,0.0
2024-11-06 12:35:18,325.918352,0.0,0.58,2.13,17.77,0.0
2024-11-06 12:35:19,326.922145,0.0,0.58,2.13,17.77,0.0
2024-11-06 12:35:20,327.925361,0.0,0.58,1.88,17.52,0.0
2024-11-06 12:35:21,328.928216,0.0,0.58,1.39,17.28,0.0
2024-11-06 12:35:22,329.931914,0.0,0.58,0.9,17.03,0.0
2024-11-06 12:35:23,330.935247,0.0,0.58,1.15,17.03,0.0
2024-11-06 12:35:24,331.935229,0.0,0.58,0.66,17.03,0.0
2024-11-06 12:35:25,332.938297,0.0,0.58,0.66,16.79,0.0
2024-11-06 12:35:26,333.941875,0.0,0.58,0.42,16.79,0.0
2024-11-06 12:35:27,334.94524,0.0,0.58,0.17,16.79,0.0
2024-11-06 12:35:28,335.944441,0.0,0.58,0.17,16.54,0.0
2024-11-06 12:35:29,336.948328,0.5,0.58,0.0,16.54,0.0
2024-11-06 12:35:30,337.951636,1.8,0.61,0.0,16.3,0.0
2024-11-06 12:35:31,338.955076,1.9,0.63,0.0,16.54,0.0
2024-11-06 12:35:32,339.958344,0.5,0.63,0.0,16.3,0.0
2024-11-06 12:35:33,340.958339,0.0,0.63,0.0,16.54,0.0
2024-11-06 12:35:34,341.961609,1.6,0.65,9.95,22.17,0.0
2024-11-06 12:35:35,342.965332,0.0,0.65,4.57,19.48,0.0
2024-11-06 12:35:36,343.968324,0.0,0.65,3.59,18.74,0.0
2024-11-06 12:35:37,344.971793,0.0,0.65,3.35,18.74,0.0
2024-11-06 12:35:38,345.971759,0.0,0.65,3.1,18.5,0.0
2024-11-06 12:35:39,346.974863,0.0,0.65,2.37,18.01,0.0
2024-11-06 12:35:40,347.97869,0.0,0.65,1.88,17.77,0.0
2024-11-06 12:35:41,348.981784,0.0,0.65,1.64,17.28,0.0
2024-11-06 12:35:42,349.984791,0.0,0.65,1.39,17.52,0.0
2024-11-06 12:35:43,350.988541,0.0,0.65,0.9,17.28,0.0
2024-11-06 12:35:44,351.991579,0.0,0.65,1.15,17.28,0.0
2024-11-06 12:35:45,352.992323,0.0,0.65,0.42,16.79,0.0
2024-11-06 12:35:46,353.995506,0.0,0.65,0.42,16.79,0.0
2024-11-06 12:35:47,354.998728,0.0,0.65,0.0,16.54,0.0
2024-11-06 12:35:48,356.001771,0.0,0.65,0.0,16.54,0.0
2024-11-06 12:35:49,357.005539,0.0,0.65,0.0,16.3,0.0
2024-11-06 12:35:50,358.009246,2.3,0.69,0.0,16.3,0.0
2024-11-06 12:35:51,359.012098,1.5,0.7,0.0,16.3,0.0
2024-11-06 12:35:52,360.016118,0.7,0.71,0.0,16.3,0.0
2024-11-06 12:35:53,361.019404,0.0,0.71,0.0,16.3,0.0
2024-11-06 12:35:54,362.022665,0.5,0.71,0.0,16.3,0.0
2024-11-06 12:35:55,363.022759,0.0,0.71,0.0,16.06,0.0
2024-11-06 12:35:56,364.026227,0.0,0.71,0.0,16.3,0.0
2024-11-06 12:35:57,365.029194,0.0,0.71,0.0,16.06,0.0
2024-11-06 12:35:58,366.032115,0.0,0.71,0.0,16.3,0.0
