timestamp,elapsed_time [seconds],CUMULATIVE_FLOW [Liters],Boiler Pressure [psi],Pump Pressure [psi],VALVE_STATE
11/15/24 12:44,126.772223,1.17,26.32,27.05,1
11/15/24 12:44,126.899401,1.17,25.83,25.1,1
11/15/24 12:44,127.02638,1.18,26.08,25.34,1
11/15/24 12:44,127.157071,1.18,26.56,14.1,1
11/15/24 12:44,127.284288,1.18,26.56,11.9,1
11/15/24 12:44,127.4117,1.18,26.56,10.19,1
11/15/24 12:44,127.541861,1.18,26.56,8.24,1
11/15/24 12:44,127.668877,1.18,26.56,7.5,1
11/15/24 12:44,127.795881,1.18,26.56,6.52,1
11/15/24 12:44,127.922841,1.18,26.56,5.3,1
11/15/24 12:44,128.049999,1.18,26.56,4.81,1
11/15/24 12:44,128.176776,1.18,26.56,4.33,1
11/15/24 12:44,128.303824,1.18,26.56,4.08,1
11/15/24 12:44,128.430892,1.18,26.56,3.84,1
11/15/24 12:44,128.557942,1.18,26.56,3.59,1
11/15/24 12:44,128.684999,1.18,26.56,2.86,1
11/15/24 12:44,128.81226,1.18,26.56,2.86,1
11/15/24 12:44,128.935449,1.18,26.56,2.86,1
11/15/24 12:44,129.062627,1.18,26.32,2.13,1
11/15/24 12:44,129.189413,1.18,26.56,2.37,1
11/15/24 12:44,129.315959,1.18,26.56,1.88,1
11/15/24 12:44,129.442723,1.18,26.32,1.88,1
11/15/24 12:44,129.566208,1.18,26.32,1.64,1
11/15/24 12:44,129.693052,1.18,26.56,1.64,1
11/15/24 12:44,129.81982,1.18,26.56,1.64,1
11/15/24 12:44,129.946899,1.18,26.32,1.64,1
11/15/24 12:44,130.073664,1.18,26.56,1.15,1
11/15/24 12:44,130.200492,1.18,26.32,1.15,1
11/15/24 12:44,130.3283,1.18,26.56,0.9,1
11/15/24 12:44,130.454474,1.18,26.56,0.66,1
11/15/24 12:44,130.58174,1.18,26.32,0.66,1
11/15/24 12:44,130.708449,1.18,26.56,0.9,1
11/15/24 12:44,130.835476,1.18,26.32,0.66,1
11/15/24 12:44,130.962433,1.18,26.32,0.66,1
11/15/24 12:44,131.08943,1.18,26.56,0.42,1
11/15/24 12:44,131.216763,1.18,26.56,0.17,1
11/15/24 12:44,131.343269,1.18,26.56,0.42,1
11/15/24 12:44,131.470247,1.18,26.32,0.42,1
11/15/24 12:44,131.598098,1.18,26.56,0,1
11/15/24 12:44,131.724418,1.18,26.32,0,1
11/15/24 12:44,131.851868,1.18,26.32,0,1
11/15/24 12:44,131.979061,1.19,26.32,0,1
11/15/24 12:44,132.105977,1.2,26.32,0.42,1
11/15/24 12:44,132.23314,1.2,26.32,0,1
11/15/24 12:44,132.363014,1.21,26.32,0,1
11/15/24 12:44,132.490242,1.22,26.32,0,1
11/15/24 12:44,132.616917,1.23,26.32,0,1
11/15/24 12:44,132.743698,1.24,26.32,0,1
11/15/24 12:44,132.870674,1.25,26.32,0,1
11/15/24 12:44,132.997697,1.26,26.32,0.42,1
11/15/24 12:44,133.124644,1.26,26.32,0,1
11/15/24 12:44,133.25164,1.26,26.32,0,1
11/15/24 12:44,133.375065,1.26,26.56,0,1
11/15/24 12:44,133.502776,1.26,26.08,0,1
11/15/24 12:44,133.629223,1.26,26.32,0,1
11/15/24 12:44,133.755832,1.26,26.32,0.17,1
11/15/24 12:44,133.879033,1.26,26.32,0,1
11/15/24 12:44,134.006424,1.27,26.08,0,1
11/15/24 12:44,134.132726,1.27,26.32,0,1
11/15/24 12:44,134.259931,1.27,26.32,0,1
11/15/24 12:44,134.386868,1.27,26.32,0,1
11/15/24 12:44,134.513531,1.27,26.32,0,1
11/15/24 12:44,134.640424,1.27,26.08,0,1
11/15/24 12:44,134.767698,1.27,26.32,0,1
11/15/24 12:44,134.894831,1.27,26.32,0.17,1
11/15/24 12:44,135.022131,1.27,26.32,0,1
11/15/24 12:44,135.149129,1.27,26.32,0,1
11/15/24 12:44,135.275675,1.27,26.08,0,1
11/15/24 12:44,135.402658,1.27,26.08,0,1
11/15/24 12:44,135.529444,1.27,26.32,0,1
11/15/24 12:44,135.656287,1.27,26.32,0,1
11/15/24 12:44,135.784132,1.27,26.32,0,1
11/15/24 12:44,135.911284,1.27,26.08,0,1
11/15/24 12:44,136.037781,1.27,26.32,0,1
11/15/24 12:44,136.164726,1.27,26.32,0,1
11/15/24 12:44,136.292144,1.27,26.32,0,1
11/15/24 12:44,136.418508,1.27,26.32,0,1
11/15/24 12:44,136.54589,1.28,26.08,0,1
11/15/24 12:44,136.672574,1.28,26.32,0,1
11/15/24 12:44,136.79958,1.28,26.08,0,1
11/15/24 12:44,136.926685,1.28,26.08,0,1
11/15/24 12:44,137.053933,1.28,26.32,0,1
11/15/24 12:44,137.180653,1.28,26.32,0.17,1
11/15/24 12:44,137.31104,1.28,26.08,0,1
11/15/24 12:44,137.437913,1.28,26.32,0,1
11/15/24 12:44,137.565126,1.28,26.08,0,1
11/15/24 12:44,137.688273,1.28,26.32,0,1
11/15/24 12:44,137.815584,1.28,26.32,0,1
11/15/24 12:44,137.941788,1.28,26.32,0.17,1
11/15/24 12:44,138.068737,1.28,26.32,0,1
11/15/24 12:44,138.192274,1.28,26.08,0,1
11/15/24 12:44,138.319331,1.28,26.08,0,1
11/15/24 12:44,138.446126,1.28,26.32,0,1
11/15/24 12:44,138.572673,1.28,26.32,0,1
11/15/24 12:44,138.699541,1.28,26.32,0,1
11/15/24 12:44,138.826668,1.28,26.08,0,1
11/15/24 12:44,138.953392,1.28,26.08,0,1
11/15/24 12:44,139.080433,1.28,26.08,0,1
11/15/24 12:44,139.207723,1.28,26.32,0,1
11/15/24 12:44,139.334669,1.28,26.08,0,1
11/15/24 12:44,139.461624,1.28,26.32,0,1
11/15/24 12:44,139.58906,1.28,26.32,0,1
11/15/24 12:44,139.7154,1.28,26.08,0,1
11/15/24 12:44,139.843253,1.28,26.32,0,1
11/15/24 12:45,139.969617,1.28,26.08,0,1
11/15/24 12:45,140.096161,1.28,26.08,0,1
11/15/24 12:45,140.22348,1.29,26.08,0,1
11/15/24 12:45,140.350932,1.29,26.08,0,1
11/15/24 12:45,140.477517,1.3,26.08,0,1
11/15/24 12:45,140.604626,1.3,26.08,0,1
11/15/24 12:45,140.731319,1.3,26.08,0.17,1
11/15/24 12:45,140.858388,1.3,26.08,0,1
11/15/24 12:45,140.985632,1.3,26.08,0.17,1
11/15/24 12:45,141.112635,1.3,26.08,0,1
11/15/24 12:45,141.239803,1.3,26.08,0,1
11/15/24 12:45,141.3669,1.3,26.08,0,1
11/15/24 12:45,141.493891,1.3,26.08,0,1
11/15/24 12:45,141.62092,1.3,25.83,0,1
11/15/24 12:45,141.747733,1.3,26.08,0,0
11/15/24 12:45,141.874859,1.3,26.08,0,0
11/15/24 12:45,142.004814,1.3,26.08,0,0
11/15/24 12:45,142.128718,1.3,25.83,0,0
11/15/24 12:45,142.255362,1.3,25.83,0,0
11/15/24 12:45,142.381841,1.3,26.08,0.17,0
11/15/24 12:45,142.508337,1.3,26.08,0,0
11/15/24 12:45,142.632008,1.3,26.08,0,0
11/15/24 12:45,142.759054,1.3,25.83,0.17,0
11/15/24 12:45,142.885616,1.3,26.08,0.17,0
11/15/24 12:45,143.012403,1.3,26.08,0,0
11/15/24 12:45,143.139362,1.3,26.08,0,0
11/15/24 12:45,143.266689,1.3,25.83,0,0
11/15/24 12:45,143.393616,1.3,26.08,0,0
11/15/24 12:45,143.520463,1.3,25.83,0,0
11/15/24 12:45,143.647687,1.3,26.08,0,0
11/15/24 12:45,143.77449,1.3,25.83,0,0
11/15/24 12:45,143.901664,1.3,25.83,0,0
11/15/24 12:45,144.028525,1.3,25.83,0.17,0
11/15/24 12:45,144.155205,1.3,25.83,0,0
11/15/24 12:45,144.282418,1.3,25.83,0,0
11/15/24 12:45,144.409303,1.3,25.83,0,0
11/15/24 12:45,144.536707,1.3,25.83,0,0
11/15/24 12:45,144.663259,1.3,25.83,0,0
11/15/24 12:45,144.790445,1.3,25.83,0,0
11/15/24 12:45,144.917233,1.3,25.83,0,0
11/15/24 12:45,145.044894,1.3,25.83,0,0
11/15/24 12:45,145.17114,1.3,25.83,0,0
11/15/24 12:45,145.298902,1.31,25.83,0,0
11/15/24 12:45,145.425646,1.31,25.83,0,0
11/15/24 12:45,145.552137,1.31,25.83,0,0
11/15/24 12:45,145.678951,1.31,26.81,7.26,1
11/15/24 12:45,145.806015,1.31,26.81,4.81,1
11/15/24 12:45,145.933115,1.32,25.59,24.85,1
11/15/24 12:45,146.063704,1.33,26.32,25.34,1
11/15/24 12:45,146.191384,1.33,27.05,23.88,1
11/15/24 12:45,146.318423,1.33,27.05,25.34,1
11/15/24 12:45,146.445551,1.33,26.81,25.59,1
11/15/24 12:45,146.576244,1.33,25.34,24.36,1
11/15/24 12:45,146.702977,1.33,25.59,12.39,1
11/15/24 12:45,146.830293,1.33,25.59,11.41,1
11/15/24 12:45,146.960524,1.33,25.83,8.24,1
11/15/24 12:45,147.087586,1.33,25.59,6.52,1
11/15/24 12:45,147.214731,1.33,25.59,5.06,1
11/15/24 12:45,147.341721,1.33,25.59,4.08,1
11/15/24 12:45,147.46852,1.33,25.83,4.81,1
11/15/24 12:45,147.592276,1.33,25.83,3.35,1
11/15/24 12:45,147.718997,1.33,25.83,3.59,1
11/15/24 12:45,147.846052,1.33,25.59,3.35,1
11/15/24 12:45,147.972618,1.33,25.83,2.86,1
11/15/24 12:45,148.096436,1.33,25.83,3.1,1
11/15/24 12:45,148.223144,1.33,25.83,2.86,1
11/15/24 12:45,148.349547,1.33,25.83,2.37,1
11/15/24 12:45,148.476788,1.33,25.83,2.86,1
11/15/24 12:45,148.603427,1.33,25.83,1.88,1
11/15/24 12:45,148.730477,1.33,25.83,1.88,1
11/15/24 12:45,148.857392,1.33,25.83,2.13,1
11/15/24 12:45,148.984997,1.33,25.83,1.64,1
11/15/24 12:45,149.111936,1.33,25.59,1.88,1
11/15/24 12:45,149.238748,1.33,25.83,1.15,1
11/15/24 12:45,149.365798,1.33,25.83,1.15,1
11/15/24 12:45,149.49263,1.33,25.83,1.15,1
11/15/24 12:45,149.619503,1.33,25.83,1.15,1
11/15/24 12:45,149.746462,1.33,25.83,0.9,1
11/15/24 12:45,149.87331,1.33,25.83,0.42,1
11/15/24 12:45,150.000202,1.33,25.83,0.66,1
11/15/24 12:45,150.127418,1.33,25.83,0.42,1
11/15/24 12:45,150.254206,1.33,25.83,0.42,1
11/15/24 12:45,150.381514,1.33,25.83,0.66,1
11/15/24 12:45,150.508547,1.33,25.83,0.17,1
11/15/24 12:45,150.635581,1.33,25.83,0.42,1
11/15/24 12:45,150.762766,1.33,25.83,0,1
11/15/24 12:45,150.889024,1.33,25.83,0.17,1
11/15/24 12:45,151.016349,1.33,25.83,0.17,1
11/15/24 12:45,151.143591,1.33,25.83,0.17,1
11/15/24 12:45,151.270236,1.33,25.83,0,1
11/15/24 12:45,151.396987,1.33,25.83,0,1
11/15/24 12:45,151.52482,1.34,25.83,0,1
11/15/24 12:45,151.654581,1.34,25.83,0,1
11/15/24 12:45,151.781633,1.35,25.83,0,1
11/15/24 12:45,151.905057,1.36,25.83,0.17,1
11/15/24 12:45,152.032325,1.36,25.83,0,1
11/15/24 12:45,152.158773,1.36,25.83,0,1
11/15/24 12:45,152.285609,1.36,26.08,0,1
11/15/24 12:45,152.409064,1.37,26.08,0,1
11/15/24 12:45,152.53591,1.37,26.08,0,1
11/15/24 12:45,152.662634,1.38,25.83,0,1
11/15/24 12:45,152.789678,1.39,26.08,0,1
11/15/24 12:45,152.91668,1.39,25.83,0,1
11/15/24 12:45,153.043452,1.39,25.83,0,1
11/15/24 12:45,153.170598,1.4,25.83,0,1
11/15/24 12:45,153.297751,1.4,25.83,0.17,1
11/15/24 12:45,153.42422,1.4,25.83,0,1
11/15/24 12:45,153.551453,1.4,25.83,0,1
11/15/24 12:45,153.67862,1.4,25.83,0,1
11/15/24 12:45,153.805545,1.4,25.83,0,1
11/15/24 12:45,153.932789,1.4,25.83,0,1
11/15/24 12:45,154.059454,1.4,25.83,0.17,1
11/15/24 12:45,154.186814,1.4,25.83,0.17,1
11/15/24 12:45,154.31334,1.4,25.83,0,1
11/15/24 12:45,154.440059,1.4,25.83,0,1
11/15/24 12:45,154.567762,1.4,25.83,0,1
11/15/24 12:45,154.69441,1.4,25.83,0,1
11/15/24 12:45,154.821308,1.4,26.08,0,1
11/15/24 12:45,154.948314,1.4,25.83,0,1
11/15/24 12:45,155.075737,1.4,25.83,0,1
11/15/24 12:45,155.20245,1.4,26.08,0.17,1
11/15/24 12:45,155.329716,1.4,25.83,0.17,1
11/15/24 12:45,155.456292,1.4,25.83,0,1
11/15/24 12:45,155.583031,1.4,26.08,0,1
11/15/24 12:45,155.70989,1.4,25.83,0,1
11/15/24 12:45,155.83749,1.41,25.83,0,1
11/15/24 12:45,155.96391,1.41,26.08,0,1
11/15/24 12:45,156.091238,1.41,25.83,0.17,1
11/15/24 12:45,156.218587,1.41,25.83,0,1
11/15/24 12:45,156.345119,1.41,25.83,0,1
11/15/24 12:45,156.47162,1.41,25.83,0,1
11/15/24 12:45,156.598562,1.41,25.83,0,1
11/15/24 12:45,156.725618,1.41,25.83,0,1
11/15/24 12:45,156.849035,1.41,25.83,0,1
11/15/24 12:45,156.975771,1.41,25.83,0,1
11/15/24 12:45,157.102854,1.41,25.83,0,1
11/15/24 12:45,157.229414,1.41,26.08,0,1
11/15/24 12:45,157.356199,1.41,26.81,4.57,1
11/15/24 12:45,157.48336,1.41,27.05,6.04,1
11/15/24 12:45,157.610345,1.41,26.81,5.06,1
11/15/24 12:45,157.737447,1.42,25.1,23.14,1
11/15/24 12:45,157.865034,1.43,25.34,23.63,1
11/15/24 12:45,157.991424,1.43,25.59,15.57,1
11/15/24 12:45,158.122313,1.43,25.59,10.92,1
11/15/24 12:45,158.249397,1.43,25.59,9.21,1
11/15/24 12:45,158.376516,1.43,25.59,7.99,1
11/15/24 12:45,158.503858,1.43,25.83,6.52,1
11/15/24 12:45,158.630525,1.43,25.83,6.28,1
11/15/24 12:45,158.757397,1.43,25.83,5.55,1
11/15/24 12:45,158.884777,1.43,25.83,5.06,1
11/15/24 12:45,159.011758,1.43,25.59,4.33,1
11/15/24 12:45,159.138526,1.43,25.83,3.84,1
11/15/24 12:45,159.26544,1.43,25.59,3.35,1
11/15/24 12:45,159.392763,1.43,25.83,3.59,1
11/15/24 12:45,159.519637,1.43,25.83,3.1,1
11/15/24 12:45,159.646323,1.43,25.59,2.86,1
11/15/24 12:45,159.773634,1.43,25.59,1.88,1
11/15/24 12:45,159.900458,1.43,25.83,2.61,1
11/15/24 12:45,160.027792,1.43,25.59,2.37,1
11/15/24 12:45,160.154403,1.43,25.83,1.88,1
11/15/24 12:45,160.281793,1.43,25.83,1.64,1
11/15/24 12:45,160.408701,1.43,25.59,1.88,1
11/15/24 12:45,160.535454,1.43,25.59,1.39,1
11/15/24 12:45,160.662297,1.43,25.83,1.88,1
11/15/24 12:45,160.789767,1.43,25.83,1.64,1
11/15/24 12:45,160.916463,1.43,25.83,1.39,1
11/15/24 12:45,161.043729,1.43,25.83,1.39,1
11/15/24 12:45,161.170858,1.43,25.83,1.15,1
11/15/24 12:45,161.297636,1.43,25.83,0.42,1
11/15/24 12:45,161.424128,1.43,25.83,0.66,1
11/15/24 12:45,161.550547,1.43,25.83,0.9,1
11/15/24 12:45,161.677325,1.43,25.83,0.66,1
11/15/24 12:45,161.800877,1.43,25.83,0.17,1
11/15/24 12:45,161.928066,1.43,25.83,0.42,1
11/15/24 12:45,162.054543,1.43,25.83,0.66,1
11/15/24 12:45,162.181321,1.43,25.83,0.42,1
11/15/24 12:45,162.308743,1.43,25.83,0.17,1
11/15/24 12:45,162.435722,1.43,25.59,0,1
11/15/24 12:45,162.562193,1.43,25.59,0.42,1
11/15/24 12:45,162.689107,1.43,25.83,0,1
11/15/24 12:45,162.816014,1.43,25.83,0,1
11/15/24 12:45,162.943005,1.43,25.83,0.17,1
11/15/24 12:45,163.069954,1.43,25.83,0,1
11/15/24 12:45,163.196978,1.43,25.83,0,1
11/15/24 12:45,163.324084,1.44,25.83,0,1
11/15/24 12:45,163.451006,1.45,25.59,0,1
11/15/24 12:45,163.578683,1.46,25.83,0,1
11/15/24 12:45,163.705198,1.47,25.83,0,1
11/15/24 12:45,163.832413,1.47,25.83,0,1
11/15/24 12:45,163.959493,1.47,25.83,0,1
11/15/24 12:45,164.086139,1.48,25.83,0,1
11/15/24 12:45,164.213155,1.49,25.83,0.9,1
11/15/24 12:45,164.340338,1.49,25.59,0,1
11/15/24 12:45,164.466909,1.5,25.83,0,1
11/15/24 12:45,164.593732,1.5,25.83,0,1
11/15/24 12:45,164.720978,1.5,25.83,0,1
11/15/24 12:45,164.848564,1.51,26.08,0,1
11/15/24 12:45,164.974807,1.51,25.83,0,1
11/15/24 12:45,165.102579,1.51,25.83,0,1
11/15/24 12:45,165.229184,1.51,25.83,0,1
11/15/24 12:45,165.356576,1.51,25.83,0,1
11/15/24 12:45,165.483413,1.51,25.83,0,1
11/15/24 12:45,165.609878,1.51,25.83,0.17,1
11/15/24 12:45,165.736284,1.51,25.83,0,1
11/15/24 12:45,165.863606,1.51,25.83,0,1
11/15/24 12:45,165.986879,1.52,26.08,0,1
11/15/24 12:45,166.113815,1.52,26.08,0.17,1
11/15/24 12:45,166.240614,1.52,25.83,0.17,1
11/15/24 12:45,166.367187,1.52,26.08,0,1
11/15/24 12:45,166.494161,1.52,26.08,0.17,1
11/15/24 12:45,166.621155,1.52,25.83,0,1
11/15/24 12:45,166.748103,1.52,25.83,0,1
11/15/24 12:45,166.875403,1.52,26.08,0,1
11/15/24 12:45,167.002279,1.52,26.08,0,1
11/15/24 12:45,167.129578,1.52,26.08,0,1
11/15/24 12:45,167.256248,1.53,26.08,0,1
11/15/24 12:45,167.383214,1.53,26.08,0,1
11/15/24 12:45,167.510003,1.53,26.08,0,1
11/15/24 12:45,167.637617,1.53,26.08,0.17,1
11/15/24 12:45,167.764429,1.53,26.08,0,1
11/15/24 12:45,167.891136,1.53,26.08,0,1
11/15/24 12:45,168.018214,1.53,26.08,0,1
11/15/24 12:45,168.145652,1.53,25.83,0,1
11/15/24 12:45,168.272228,1.53,25.83,0,1
11/15/24 12:45,168.398997,1.53,26.08,0,1
11/15/24 12:45,168.526039,1.53,26.08,0,1
11/15/24 12:45,168.653553,1.53,26.08,0.17,1
11/15/24 12:45,168.779991,1.53,26.08,0,1
11/15/24 12:45,168.907212,1.53,26.08,0,1
11/15/24 12:45,169.033894,1.53,25.83,0.17,1
11/15/24 12:45,169.161176,1.54,26.08,0,1
11/15/24 12:45,169.287954,1.54,26.32,0,1
11/15/24 12:45,169.414964,1.54,26.08,0,1
11/15/24 12:45,169.541886,1.54,26.08,0,1
11/15/24 12:45,169.669404,1.54,27.05,0.9,1
11/15/24 12:45,169.795991,1.54,27.05,6.28,1
11/15/24 12:45,169.922901,1.55,27.05,2.86,1
11/15/24 12:45,170.049473,1.55,26.08,19.97,1
11/15/24 12:45,170.176694,1.56,25.1,25.1,1
11/15/24 12:45,170.303773,1.56,25.83,24.36,1
11/15/24 12:45,170.43094,1.56,25.83,14.83,1
11/15/24 12:45,170.557536,1.56,25.83,11.41,1
11/15/24 12:45,170.684505,1.56,25.83,9.21,1
11/15/24 12:45,170.811674,1.56,25.83,8.72,1
11/15/24 12:45,170.938551,1.56,25.83,7.5,1
11/15/24 12:45,171.061475,1.56,26.08,6.28,1
11/15/24 12:45,171.188637,1.56,26.08,5.55,1
11/15/24 12:45,171.315628,1.56,26.08,4.57,1
11/15/24 12:45,171.442667,1.56,26.08,4.81,1
11/15/24 12:45,171.569487,1.56,26.08,4.08,1
11/15/24 12:45,171.696447,1.56,25.83,3.1,1
11/15/24 12:45,171.82357,1.56,26.08,3.84,1
11/15/24 12:45,171.950844,1.56,26.08,3.59,1
11/15/24 12:45,172.07732,1.56,26.08,2.61,1
11/15/24 12:45,172.205108,1.56,26.08,2.61,1
11/15/24 12:45,172.331547,1.56,25.83,2.61,1
11/15/24 12:45,172.458625,1.56,25.83,2.37,1
11/15/24 12:45,172.585358,1.56,26.08,1.88,1
11/15/24 12:45,172.712858,1.56,25.83,2.13,1
11/15/24 12:45,172.842876,1.56,26.08,1.64,1
11/15/24 12:45,172.9695,1.56,25.83,2.61,1
11/15/24 12:45,173.096639,1.56,26.08,1.64,1
11/15/24 12:45,173.223794,1.56,26.08,1.39,1
11/15/24 12:45,173.350892,1.56,26.08,1.64,1
11/15/24 12:45,173.477622,1.56,26.08,1.15,1
11/15/24 12:45,173.604643,1.56,26.08,1.39,1
11/15/24 12:45,173.731729,1.56,26.08,1.64,1
11/15/24 12:45,173.85887,1.56,26.08,0.9,1
11/15/24 12:45,173.985908,1.56,26.08,0.9,1
11/15/24 12:45,174.112459,1.56,26.08,0.66,1
11/15/24 12:45,174.239434,1.56,25.83,0,1
11/15/24 12:45,174.366861,1.56,26.08,0.66,1
11/15/24 12:45,174.493894,1.56,26.08,0.66,1
11/15/24 12:45,174.620849,1.56,26.08,0.66,1
11/15/24 12:45,174.747321,1.56,26.08,0.66,1
11/15/24 12:45,174.87079,1.56,26.32,0.9,1
11/15/24 12:45,174.997586,1.56,26.08,0,1
11/15/24 12:45,175.124156,1.56,26.32,0.42,1
11/15/24 12:45,175.251342,1.56,26.32,0.17,1
11/15/24 12:45,175.375163,1.56,26.08,0.17,1
11/15/24 12:45,175.501213,1.56,26.08,0.17,1
11/15/24 12:45,175.628593,1.56,26.32,0.17,1
11/15/24 12:45,175.755059,1.56,26.08,0.17,1
11/15/24 12:45,175.882821,1.56,26.32,0.17,1
11/15/24 12:45,176.009707,1.56,26.08,0.17,1
11/15/24 12:45,176.136498,1.56,26.08,0.17,1
11/15/24 12:45,176.263567,1.57,26.32,0.17,1
11/15/24 12:45,176.390883,1.57,26.08,0,1
11/15/24 12:45,176.517204,1.58,26.08,0,1
11/15/24 12:45,176.644321,1.58,26.08,0,1
11/15/24 12:45,176.771494,1.59,26.32,0,1
11/15/24 12:45,176.898359,1.6,26.32,0,1
11/15/24 12:45,177.02579,1.6,26.32,0,1
11/15/24 12:45,177.152464,1.61,26.32,0.42,1
11/15/24 12:45,177.279893,1.62,26.32,0,1
11/15/24 12:45,177.406774,1.62,26.32,0,1
11/15/24 12:45,177.53682,1.63,26.32,0,1
11/15/24 12:45,177.663735,1.64,26.32,0,1
11/15/24 12:45,177.790705,1.64,26.32,0,1
11/15/24 12:45,177.917847,1.65,26.32,0,1
11/15/24 12:45,178.044843,1.65,26.32,0,1
11/15/24 12:45,178.171511,1.65,26.32,0,1
11/15/24 12:45,178.298777,1.65,26.32,0,1
11/15/24 12:45,178.425757,1.65,26.32,0,1
11/15/24 12:45,178.552797,1.65,26.32,0,1
11/15/24 12:45,178.679547,1.65,26.32,0.17,1
11/15/24 12:45,178.806643,1.65,26.32,0,1
11/15/24 12:45,178.933608,1.65,26.56,0,1
11/15/24 12:45,179.056975,1.65,26.56,0,1
11/15/24 12:45,179.183682,1.65,26.56,0,1
11/15/24 12:45,179.310924,1.65,26.32,0,1
11/15/24 12:45,179.437309,1.65,26.56,0,1
11/15/24 12:45,179.564222,1.65,26.56,0,1
11/15/24 12:45,179.687421,1.65,26.56,0,1
11/15/24 12:45,179.81468,1.65,26.56,0,1
11/15/24 12:45,179.941294,1.66,26.56,0,1
11/15/24 12:45,180.068868,1.66,26.56,0,1
11/15/24 12:45,180.195296,1.66,26.56,0,1
11/15/24 12:45,180.32203,1.66,26.32,0,1
11/15/24 12:45,180.449127,1.66,26.56,0,1
11/15/24 12:45,180.576468,1.66,26.56,0,1
11/15/24 12:45,180.703397,1.66,26.56,0,1
11/15/24 12:45,180.83077,1.66,26.56,0,1
11/15/24 12:45,180.957123,1.66,26.56,0.17,1
11/15/24 12:45,181.084301,1.66,26.56,0,1
11/15/24 12:45,181.211355,1.66,26.56,0,1
11/15/24 12:45,181.338384,1.66,26.81,0,1
11/15/24 12:45,181.465751,1.66,26.56,0,1
11/15/24 12:45,181.59273,1.66,26.56,0,1
11/15/24 12:45,181.719733,1.66,26.81,0,1
11/15/24 12:45,181.846305,1.66,26.81,0,1
11/15/24 12:45,181.973142,1.66,26.81,0,1
11/15/24 12:45,182.099987,1.66,27.79,1.88,1
11/15/24 12:45,182.226855,1.66,27.54,6.52,1
11/15/24 12:45,182.353851,1.67,27.54,5.79,1
11/15/24 12:45,182.484572,1.67,26.08,22.41,1
11/15/24 12:45,182.611548,1.68,26.32,23.63,1
11/15/24 12:45,182.738982,1.68,26.32,18.74,1
11/15/24 12:45,182.865979,1.68,26.32,12.39,1
11/15/24 12:45,182.996348,1.68,26.32,9.7,1
11/15/24 12:45,183.123267,1.68,26.32,8.24,1
11/15/24 12:45,183.250262,1.68,26.56,7.26,1
11/15/24 12:45,183.377428,1.68,26.56,6.04,1
11/15/24 12:45,183.504749,1.68,26.56,5.55,1
11/15/24 12:45,183.631207,1.68,26.56,4.08,1
11/15/24 12:45,183.758789,1.68,26.56,4.08,1
11/15/24 12:45,183.885621,1.68,26.56,4.08,1
11/15/24 12:45,184.009056,1.68,26.56,3.59,1
11/15/24 12:45,184.136195,1.68,26.56,3.35,1
11/15/24 12:45,184.262613,1.68,26.56,1.88,1
11/15/24 12:45,184.389424,1.68,26.56,2.61,1
11/15/24 12:45,184.515946,1.68,26.56,2.61,1
11/15/24 12:45,184.639945,1.68,26.56,2.37,1
11/15/24 12:45,184.76645,1.68,26.81,1.88,1
11/15/24 12:45,184.893343,1.68,26.56,2.13,1
11/15/24 12:45,185.020437,1.68,26.56,1.88,1
11/15/24 12:45,185.147704,1.68,26.56,1.64,1
11/15/24 12:45,185.274579,1.68,26.56,1.64,1
11/15/24 12:45,185.4011,1.68,26.81,1.64,1
11/15/24 12:45,185.528718,1.68,26.81,1.39,1
11/15/24 12:45,185.655421,1.68,26.81,1.15,1
11/15/24 12:45,185.781891,1.68,26.81,0.9,1
11/15/24 12:45,185.9093,1.68,26.81,0.9,1
11/15/24 12:45,186.03682,1.68,26.81,1.15,1
11/15/24 12:45,186.163393,1.68,26.56,1.15,1
11/15/24 12:45,186.29013,1.68,26.81,0.42,1
11/15/24 12:45,186.417655,1.68,26.81,0.9,1
11/15/24 12:45,186.544834,1.68,26.81,0.9,1
11/15/24 12:45,186.671267,1.68,26.81,0.66,1
11/15/24 12:45,186.798134,1.68,26.81,0.66,1
11/15/24 12:45,186.925024,1.68,26.81,0.66,1
11/15/24 12:45,187.052125,1.68,26.81,0,1
11/15/24 12:45,187.179289,1.68,27.05,0.9,1
11/15/24 12:45,187.309401,1.68,27.05,0.66,1
11/15/24 12:45,187.436273,1.68,26.81,0.66,1
11/15/24 12:45,187.56349,1.68,26.81,0.42,1
11/15/24 12:45,187.690132,1.68,26.81,0.42,1
11/15/24 12:45,187.817289,1.68,26.81,0.17,1
11/15/24 12:45,187.944136,1.68,26.81,0.17,1
11/15/24 12:45,188.071539,1.68,27.05,0,1
11/15/24 12:45,188.198569,1.68,26.81,0,1
11/15/24 12:45,188.325081,1.69,27.05,0,1
11/15/24 12:45,188.448444,1.69,27.05,0.42,1
11/15/24 12:45,188.575445,1.69,26.81,0.17,1
11/15/24 12:45,188.702209,1.69,27.05,0,1
11/15/24 12:45,188.828978,1.7,27.05,0,1
11/15/24 12:45,188.955715,1.71,27.05,0,1
11/15/24 12:45,189.079077,1.71,26.81,0.17,1
11/15/24 12:45,189.205954,1.72,27.3,0.17,1
11/15/24 12:45,189.333026,1.73,27.05,0,1
11/15/24 12:45,189.460462,1.74,27.05,0,1
11/15/24 12:45,189.587671,1.74,27.3,0,1
11/15/24 12:45,189.714047,1.75,27.05,0.17,1
