timestamp,elapsed_time,FLOW1,CUMULATIVE_FLOW,PRESSURE1,PRESSURE2,PRESSURE3
2024-11-06 12:23:19,46.05483,0.5,0.09,0.0,16.54,0.0
2024-11-06 12:23:20,47.057321,1.8,0.11,0.0,16.3,0.0
2024-11-06 12:23:21,48.060829,1.0,0.12,0.0,16.54,0.0
2024-11-06 12:23:22,49.064532,0.0,0.12,0.0,16.54,0.0
2024-11-06 12:23:23,50.068083,0.7,0.12,0.0,16.54,0.0
2024-11-06 12:23:24,51.071015,0.0,0.12,0.0,16.54,0.0
2024-11-06 12:23:25,52.074784,1.6,0.14,28.52,33.65,0.0
2024-11-06 12:23:26,53.078233,0.0,0.14,28.27,33.9,0.0
2024-11-06 12:23:27,54.078663,0.0,0.14,28.52,34.63,0.0
2024-11-06 12:23:28,55.081068,0.0,0.14,28.52,34.87,0.0
2024-11-06 12:23:29,56.085411,0.0,0.14,28.52,35.12,0.0
2024-11-06 12:23:30,57.088566,0.0,0.14,21.19,30.47,0.0
2024-11-06 12:23:31,58.092198,0.0,0.14,18.5,29.01,0.0
2024-11-06 12:23:32,59.095089,0.0,0.14,14.83,26.56,0.0
2024-11-06 12:23:33,60.098371,0.0,0.14,12.39,25.1,0.0
2024-11-06 12:23:34,61.101806,0.0,0.14,10.68,23.88,0.0
2024-11-06 12:23:35,62.1051,0.0,0.14,9.21,22.65,0.0
2024-11-06 12:23:36,63.108742,0.0,0.14,7.75,21.92,0.0
2024-11-06 12:23:37,64.109104,0.0,0.14,7.01,21.19,0.0
2024-11-06 12:23:38,65.111622,0.0,0.14,6.28,20.94,0.0
2024-11-06 12:23:39,66.114931,0.0,0.14,4.81,19.97,0.0
2024-11-06 12:23:40,67.118896,0.0,0.14,5.06,19.97,0.0
2024-11-06 12:23:41,68.118512,0.0,0.14,3.84,19.23,0.0
2024-11-06 12:23:42,69.122064,0.0,0.14,3.59,18.99,0.0
2024-11-06 12:23:43,70.125513,0.0,0.14,3.1,18.74,0.0
2024-11-06 12:23:44,71.128159,0.0,0.14,2.61,18.5,0.0
2024-11-06 12:23:45,72.131808,0.0,0.14,1.15,17.52,0.0
2024-11-06 12:23:46,73.13182,0.0,0.14,1.39,17.52,0.0
2024-11-06 12:23:47,74.134921,0.0,0.14,1.15,17.52,0.0
2024-11-06 12:23:48,75.138642,0.0,0.14,0.9,17.28,0.0
2024-11-06 12:23:49,76.14206,0.0,0.14,0.0,16.79,0.0
2024-11-06 12:23:50,77.14524,0.7,0.15,0.0,16.54,0.0
2024-11-06 12:23:51,78.145134,2.8,0.19,0.0,16.54,0.0
2024-11-06 12:23:52,79.148513,2.6,0.23,0.0,16.79,0.0
2024-11-06 12:23:53,80.151347,0.7,0.23,0.0,16.79,0.0
2024-11-06 12:23:54,81.154771,0.0,0.23,0.0,16.79,0.0
2024-11-06 12:23:55,82.158357,0.0,0.23,0.0,16.79,0.0
2024-11-06 12:23:56,83.159202,0.0,0.23,0.42,16.79,0.0
2024-11-06 12:23:57,84.161271,0.0,0.23,0.17,17.03,0.0
2024-11-06 12:23:58,85.164673,0.0,0.23,0.17,17.03,0.0
2024-11-06 12:23:59,86.168453,0.0,0.23,0.42,17.03,0.0
2024-11-06 12:24:00,87.171894,0.0,0.23,0.17,17.28,0.0
2024-11-06 12:24:01,88.171519,0.5,0.23,0.9,17.28,0.0
2024-11-06 12:24:02,89.175291,0.8,0.24,0.66,17.52,0.0
2024-11-06 12:24:03,90.178698,1.4,0.26,1.39,18.01,0.0
2024-11-06 12:24:04,91.181829,3.0,0.3,1.39,18.01,0.0
2024-11-06 12:24:05,92.185111,0.7,0.31,0.66,17.52,0.0
2024-11-06 12:24:06,93.188356,1.8,0.33,0.9,17.77,0.0
2024-11-06 12:24:07,94.191745,1.5,0.35,1.15,17.77,0.0
2024-11-06 12:24:08,95.195287,2.2,0.38,0.17,17.03,0.0
2024-11-06 12:24:09,96.198908,4.7,0.45,0.42,17.03,0.0
2024-11-06 12:24:10,97.202471,4.2,0.51,0.66,17.28,0.0
2024-11-06 12:24:11,98.205503,0.0,0.51,0.66,17.28,0.0
2024-11-06 12:24:12,99.205697,0.0,0.51,0.42,17.03,0.0
2024-11-06 12:24:13,100.209754,0.0,0.51,0.42,17.28,0.0
2024-11-06 12:24:14,101.212709,0.0,0.51,0.17,17.03,0.0
2024-11-06 12:24:15,102.215785,0.0,0.51,0.42,17.03,0.0
2024-11-06 12:24:16,103.219324,1.7,0.54,0.17,16.79,0.0
2024-11-06 12:24:17,104.222754,3.6,0.59,0.17,16.79,0.0
2024-11-06 12:24:18,105.223029,1.0,0.6,8.72,21.92,0.0
2024-11-06 12:24:19,106.226696,3.7,0.65,0.42,17.03,0.0
2024-11-06 12:24:20,107.229561,4.6,0.72,0.17,17.03,0.0
2024-11-06 12:24:21,108.232898,4.4,0.79,0.17,17.03,0.0
2024-11-06 12:24:22,109.235664,0.8,0.8,0.42,17.28,0.0
2024-11-06 12:24:23,110.238995,0.0,0.8,0.42,17.03,0.0
2024-11-06 12:24:24,111.239787,0.0,0.8,0.42,17.03,0.0
2024-11-06 12:24:25,112.242412,1.2,0.81,0.17,16.79,0.0
2024-11-06 12:24:26,113.24578,2.6,0.85,0.17,17.03,0.0
2024-11-06 12:24:27,114.249325,0.0,0.85,0.17,16.79,0.0
2024-11-06 12:24:28,115.248572,2.0,0.88,0.17,16.54,0.0
2024-11-06 12:24:29,116.252501,3.1,0.92,0.0,15.08,0.0
2024-11-06 12:24:30,117.255994,1.7,0.94,0.9,17.03,0.0
2024-11-06 12:24:31,118.259677,1.3,0.96,0.17,16.54,0.0
2024-11-06 12:24:32,119.262104,0.0,0.96,0.17,16.79,0.0
2024-11-06 12:24:33,120.265554,1.4,0.97,0.42,17.03,0.0
2024-11-06 12:24:34,121.265558,1.5,0.99,1.15,17.28,0.0
2024-11-06 12:24:35,122.268929,13.4,1.21,0.0,13.37,0.0
2024-11-06 12:24:36,123.272204,8.8,1.35,0.0,16.3,0.0
2024-11-06 12:24:37,124.275847,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:38,125.27618,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:39,126.278806,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:41,127.282229,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:42,128.285618,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:24:43,129.288991,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:44,130.288577,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:45,131.291937,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:46,132.296138,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:47,133.298943,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:48,134.302503,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:49,135.306013,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:50,136.309734,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:24:51,137.312525,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:52,138.316449,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:53,139.319302,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:54,140.323239,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:55,141.326141,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:56,142.330017,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:24:57,143.330316,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:24:58,144.333222,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:24:59,145.336122,0.0,1.35,0.0,16.3,0.0
2024-11-06 12:25:00,146.339696,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:01,147.343298,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:02,148.34334,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:03,149.346614,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:04,150.350024,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:05,151.353485,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:06,152.356261,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:07,153.356887,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:08,154.359259,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:09,155.362669,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:10,156.366192,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:11,157.369696,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:12,158.370078,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:13,159.373385,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:14,160.375989,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:15,161.379789,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:16,162.379391,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:17,163.383424,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:18,164.386264,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:19,165.389384,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:20,166.392645,0.0,1.35,0.0,16.79,0.0
2024-11-06 12:25:21,167.39615,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:22,168.395868,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:23,169.399403,0.0,1.35,0.0,16.54,0.0
2024-11-06 12:25:24,170.403073,1.6,1.37,23.39,30.23,0.0
2024-11-06 12:25:25,171.406049,0.0,1.37,27.05,32.92,0.0
2024-11-06 12:25:26,172.409772,0.0,1.37,27.54,33.65,0.0
2024-11-06 12:25:27,173.413009,0.0,1.37,13.61,25.1,0.0
2024-11-06 12:25:28,174.416543,0.0,1.37,8.24,21.92,0.0
2024-11-06 12:25:29,175.415997,0.0,1.37,5.3,19.97,0.0
